date,btc_close,btc_marketcap,gold_price,sp500_price,CPIAUCSL,inflation_mom,inflation_yoy,log_btc,log_gold,log_sp500,log_cpi,dlog_btc,dlog_gold,dlog_sp500,dlog_cpi,dinf_yoy
2016-10-01,700.9719848633,11181852070.1,1266.55,2126.15,241.741,0.2342687497926876,1.685924966243646,6.552467921704318,7.144051947541259,7.6620681114459295,5.487866905098523,0.13944350918108928,-0.04633014758902476,-0.019616782104688646,0.002339947683755561,0.13728034607842776
2016-11-01,745.6909790039,11943536630.3,1238.35,2198.81,242.026,0.1178947716771183,1.6843334719788938,6.614311277123619,7.121535127343381,7.695671583911401,5.489045158402165,0.06184335541930075,-0.02251682019787804,0.03360347246547146,0.001178253303642407,-0.0015914942647521357
2016-12-01,963.742980957,15492554222.2,1157.36,2238.83,242.637,0.2524522158776188,2.0507989115119862,6.870824641797321,7.053896828321335,7.713708686963158,5.491566499307847,0.2565133646737019,-0.06763829902204588,0.018037103051756986,0.0025213409056821234,0.3664654395330924
2017-01-01,970.4030151367,15659186515.2,1192.1,2278.87,243.618,0.4043076694815628,2.510393348257112,6.877711464732083,7.083471736723956,7.731434985056168,5.495601424731506,0.006886822934761838,0.029574908402620892,0.017726298093010406,0.004034925423658464,0.4595944367451259
2017-02-01,1179.9699707031,19103684800.8,1234.2,2363.64,244.006,0.1592657357009752,2.8103616813294208,7.073244268579195,7.118178265886966,7.767958082665603,5.497192815154803,0.19553280384711247,0.0347065291630102,0.03652309760943506,0.0015913904232975895,0.29996833307230863
2017-03-01,1071.7900390625,17414322807.7,1231.42,2362.72,243.892,-0.0467201626189517,2.44119623655914,6.9770854633643635,7.115923254021356,7.767568776725463,5.496725504355929,-0.09615880521483167,-0.002255011865609724,-0.00038930594014008335,-0.0004673107988741876,-0.3691654447702808
2017-04-01,1347.8900146484,21975104908.9,1266.88,2384.2,244.193,0.1234152821740774,2.176223471915395,7.206295696636363,7.144312463917766,7.776618917283901,5.4979588962370896,0.2292102332719992,0.028389209896409362,0.009050140558438002,0.0012333918811604505,-0.264972764643745
2017-05-01,2286.4099121094,37414813240.0,1246.04,2411.8,244.004,-0.0773977960056293,1.856343166761976,7.734738142413494,7.127725801560849,7.7881286356694925,5.4971846186014535,0.5284424457771317,-0.01658666235691708,0.011509718385591228,-0.0007742776356360892,-0.3198803051534189
2017-06-01,2480.8400878906,40735082695.0,1260.26,2423.41,244.163,0.0651628661825221,1.640565809959127,7.816352526915032,7.1390733278648035,7.792930918222845,5.497836035045509,0.08161438450153735,0.011347526303954858,0.004802282553352022,0.0006514164440556414,-0.21577735680284915
2017-07-01,2875.3400878906,47388334773.0,1236.84,2470.3,244.243,0.0327649971535448,1.7251073506566073,7.9639262376757785,7.120315018836702,7.812094879736538,5.498163631351514,0.14757371076074666,-0.018758309028101827,0.019163961513693373,0.0003275963060049847,0.08454154069748032
2017-08-01,4703.3901367188,77775374624.8,1283.04,2471.65,245.183,0.3848626163288182,1.92812155729698,8.456038833367082,7.156987541058719,7.812641222792854,5.502004870500302,0.49211259569130306,0.036672522222017,0.0005463430563157345,0.0038412391487883113,0.20301420664037284
2017-09-01,4338.7099609375,72008428789.3,1314.07,2519.36,246.435,0.5106389920997767,2.1805652303711787,8.375332338885071,7.180884470076162,7.8317601799961025,5.50709826702641,-0.08070649448201017,0.023896929017443114,0.019118957203248854,0.005093396526107519,0.25244367307419857
2017-10-01,6468.3999023438,107743731291.0,1279.51,2575.26,246.626,0.077505224501384,2.020757753132485,8.774684046606362,7.154232471122253,7.853705778874407,5.507873019073535,0.3993517077212907,-0.02665199895390913,0.02194559887830483,0.0007747520471248492,-0.1598074772386937
2017-11-01,10233.599609375,171020085600.0,1281.9,2647.58,247.284,0.2668007428251684,2.172493864295566,9.23343166502875,7.156098631318089,7.881401294205056,5.5105374736878545,0.45874761842238776,0.0018661601958367413,0.027695515330648846,0.0026644546143197445,0.15173611116308106
2017-12-01,14156.400390625,237465823980.0,1264.45,2673.61,247.805,0.2106889244755105,2.129930719552253,9.557922125229323,7.142392524007561,7.891184898109419,5.512642146554028,0.3244904602005736,-0.01370610731052846,0.009783603904362614,0.0021046728661735514,-0.0425631447433128
2018-01-01,10221.099609375,172099559942.0,1331.3,2823.81,248.859,0.4253344363511546,2.151318868063945,9.232209451842198,7.193911187437871,7.945842315896444,5.516886471015856,-0.32571267338712495,0.05151866343031042,0.05465741778702515,0.004244324461827986,0.021388148511691796
2018-02-01,10397.900390625,175644310997.0,1330.73,2713.83,249.529,0.2692287600609022,2.263468931091861,9.249359179231012,7.193482942821011,7.906116200260523,5.519575140902034,0.01714972738881393,-0.00042824461686041815,-0.03972611563592121,0.0026886698861776637,0.11215006302791597
2018-03-01,6973.5297851563,118204645927.0,1324.66,2640.87,249.577,0.0192362410782021,2.3309497646499366,8.849876800981468,7.1889111017183565,7.878863687306731,5.519767484813539,-0.39948237824954447,-0.004571841102654517,-0.027252512953792163,0.00019234391150568797,0.06748083355807566
2018-04-01,9240.5498046875,157163847314.0,1334.76,2648.05,250.227,0.2604406656061986,2.4709963021052994,9.131356665537323,7.196506779391938,7.88157879905386,5.522368505879615,0.2814798645558554,0.007595677673581491,0.0027151117471291286,0.002601021066075404,0.14004653745536277
2018-05-01,7494.169921875,127902999390.0,1303.45,2705.27,250.792,0.2257949781598212,2.781921607842497,8.921880653486085,7.172769874371653,7.902957001456497,5.524623910323381,-0.20947601205123867,-0.023736905020284915,0.021378202402637214,0.0022554044437663734,0.31092530573719745
2018-06-01,6404.0,109665618200.0,1281.57,2718.37,251.018,0.090114517209483,2.8075506935940187,8.764678074116606,7.155841167800417,7.907787714953299,5.525524649707929,-0.15720257936947846,-0.01692870657123624,0.004830713496802197,0.0009007393845479328,0.025629085751521785
2018-07-01,7780.44,133688476220.0,1237.71,2816.29,251.214,0.0780820498928358,2.854124785561929,8.95936817084317,7.121018177015641,7.9431756949300985,5.526305165525123,0.19469009672656412,-0.03482299078477613,0.03538797997679932,0.0007805158171940718,0.04657409196791029
2018-08-01,7037.58,121346613238.0,1201.71,2901.52,251.663,0.1787320770339384,2.642923856874257,8.859019640056514,7.0915008214271085,7.972990016593293,5.528090890938355,-0.10034853078665584,-0.02951735558853219,0.029814321663194754,0.0017857254132316314,-0.21120092868767193
2018-09-01,6625.56,114608519470.0,1198.39,2913.98,252.182,0.2062281702117419,2.332055105808828,8.798690175583994,7.088734268268861,7.977275123313615,5.53015104905668,-0.0603294644725203,-0.0027665531582474756,0.004285106720321785,0.0020601581183248285,-0.3108687510654291
2018-10-01,6317.61,109627117226.0,1215.39,2711.74,252.772,0.2339580144498754,2.492032470218053,8.751096251061693,7.102820291923455,7.905345774257954,5.532487896644746,-0.04759392452230138,0.01408602365459366,-0.07192934905566073,0.002336847588066071,0.15997736440922505
2018-11-01,4017.26845712,69904637061.28,1220.65,2760.17,252.594,-0.0704191919991159,2.147328577667773,8.298357462377671,7.107138782732008,7.923047551017249,5.531783456665163,-0.4527387886840213,0.004318490808553399,0.01770177675929485,-0.0007044399795823608,-0.3447038925502799
2018-12-01,3742.70033544,65331499157.74,1250.4,2506.85,252.767,0.0684893544581344,2.0023809043401064,8.2275626447048,7.131218779107267,7.826782263899173,5.5324681157771955,-0.07079481767287099,0.02407999637525915,-0.0962652871180758,0.0006846591120321932,-0.14494767332766667
2019-01-01,3457.79274724,60553903927.49,1291.75,2704.1,252.561,-0.0814979803534399,1.4875893578291333,8.14838573016139,7.163753167167294,7.902524418727549,5.531652803697076,-0.07917691454341025,0.03253438806002684,0.07574215482837587,-0.0008153120801193126,-0.5147915465109731
2019-02-01,3854.78528208,67704774107.03,1320.07,2784.49,253.319,0.3001255142321968,1.5188615351321877,8.257070585893679,7.18544004447739,7.931820011714242,5.5346495640642495,0.10868485573228881,0.021686877310095554,0.02929559298669293,0.0029967603671732235,0.03127217730305443
2019-03-01,4105.40429618,72339379035.95,1300.9,2834.4,254.277,0.3781792917230797,1.8831863513063984,8.320059505753033,7.170811611607514,7.9495855535512625,5.538424223980678,0.06298891985935384,-0.014628432869876029,0.017765541837020393,0.0037746599164281136,0.36432481617421075
2019-04-01,5350.72669668,94573826827.48,1285.91,2945.83,255.233,0.3759679404743643,2.000583470209061,8.584987661820977,7.159221917900639,7.988145889994352,5.542176853455601,0.26492815606794373,-0.011589693706874904,0.03856033644308976,0.0037526294749232747,0.11739711890266236
2019-05-01,8574.50164907,152059886413.55,1283.7,2752.06,255.296,0.0246833285664438,1.7959105553606136,9.056548153618767,7.157501812090881,7.920105001141148,5.542423656282941,0.47156049179779025,-0.0017201058097580102,-0.06804088885320425,0.0002468028273403533,-0.20467291484844718
2019-06-01,10817.1555981,192442065810.22,1359.04,2941.76,255.213,-0.0325112810228067,1.671194894390049,9.288888634115905,7.2145338471249065,7.98676332067539,5.542098490612086,0.23234048049713785,0.057032035034025874,0.06665831953424206,-0.0003251656708549433,-0.12471566097056463
2019-07-01,10085.6277491,180028959602.82,1412.89,2980.38,255.802,0.2307876166182776,1.826331335037068,9.218866694271647,7.253392531104986,7.9998060881484,5.544403707722465,-0.07002193984425809,0.03885868398007908,0.01304276747301003,0.0023052171103783436,0.15513644064701904
2019-08-01,9630.66384768,172470743516.18,1500.41,2926.46,256.036,0.0914770017435451,1.7376412106666406,9.172707437793184,7.313493683074885,7.981548780433525,5.545318059592794,-0.04615925647846275,0.06010115196989929,-0.018257307714875104,0.0009143518703291775,-0.08869012437042745
2019-09-01,8293.86774062,149011567415.16,1510.58,2976.74,256.43,0.1538846099767177,1.6844977040391562,9.023271694286608,7.320248962019425,7.998584020957203,5.546855722882189,-0.14943574350657585,0.0067552789445404215,0.01703524052367822,0.0015376632893948639,-0.05314350662748435
2019-10-01,9199.58483269,165804227834.59,1494.81,3037.56,257.155,0.2827282299262768,1.7339736996186297,9.126913635137361,7.309754387447127,8.018809840540134,5.549679015936231,0.1036419408507534,-0.010494574572298632,0.020225819582931237,0.0028232930540426082,0.049475995579473464
2019-11-01,7569.63012202,136829391048.65,1470.79,3140.98,257.879,0.281542260504386,2.092290394862917,8.931899484210014,7.293554950383062,8.052290132119458,5.552490482662294,-0.19501415092734753,-0.016199437064064348,0.03348029157932331,0.0028114667260625836,0.3583166952442871
2019-12-01,7193.59897843,130446112598.42,1479.13,3230.78,258.63,0.2912218521089249,2.3195274699624457,8.880946878808299,7.299209356075922,8.080478873131746,5.555398468889943,-0.05095260540171509,0.0056544056928595765,0.028188741012288077,0.0029079862276493174,0.22723707509952895
2020-01-01,9350.52936518,170112778161.32,1560.67,3225.52,259.127,0.1921664153423874,2.599767976845202,9.143188237276865,7.35287049521985,8.078849456542128,5.55731828900884,0.26224135846856633,0.05366113914392834,-0.0016294165896173496,0.001919820118897242,0.28024050688275626
2020-02-01,8599.50861972,156895988083.74,1597.1,2954.22,259.25,0.047467072130658,2.34131667975952,9.059460343367345,7.375944763662264,7.990989935605924,5.557792847109637,-0.08372789390952029,0.023074268442413448,-0.0878595209362043,0.00047455810079632954,-0.2584512970856818
2020-03-01,6438.64476637,117814077266.54,1591.93,2584.59,258.076,-0.4528447444551498,1.4940399642909163,8.770073356948137,7.37270239558838,7.857322167012957,5.553254115186731,-0.289386986419208,-0.0032423680738835614,-0.13366776859296703,-0.004538731922905548,-0.8472767154686038
2020-04-01,8658.55417975,158922133909.09,1683.17,2912.43,256.032,-0.7920147553434065,0.3130472940411133,9.066303033778645,7.428434199190639,7.976743063250363,5.545302436667713,0.2962296768305084,0.055731803602259156,0.11942089623740593,-0.007951678519018124,-1.180992670249803
2020-05-01,9461.05891806,173997151929.68,1715.91,3044.31,255.802,-0.0898325209348738,0.1982013035848551,9.154939592151495,7.447698831120039,8.021029553480894,5.544403707722465,0.08863655837284945,0.01926463192940009,0.04428649023053044,-0.0008987289452484504,-0.1148459904562582
2020-06-01,9137.99340026,168315606321.29,1732.22,3100.29,257.042,0.4847499237691677,0.7166562831830481,9.12019609989271,7.457159101841143,8.039250934484956,5.549239495667466,-0.03474349225878548,0.009460270721104003,0.018221381004062565,0.004835787945001613,0.518454979598193
2020-07-01,11323.4664207,208895308529.07,1846.51,3271.12,258.352,0.5096443382793581,0.9968647625897996,9.334632525791015,7.521052649929185,8.092887712894205,5.554322996139265,0.21443642589830603,0.06389354808804182,0.053636778409249075,0.005083500471799063,0.28020847940675153
2020-08-01,10804.94121976,199630473235.11,1968.63,3500.31,259.316,0.3731343283582156,1.2810698495523851,9.287758828829936,7.585093148335319,8.16060681498386,5.558047395230248,-0.04687369696107879,0.06404049840613357,0.06771910208965437,0.003724399090982544,0.2842050869625855
2020-09-01,10784.49157795,199556965503.78,1921.92,3363.0,259.997,0.2626139536318739,1.3910228912373812,9.285864416121886,7.561079965354911,8.12058871174027,5.56067009248742,-0.0018944127080509077,-0.024013182980407777,-0.040018103243589564,0.002622697257172568,0.10995304168499609
2020-10-01,13780.99470249,255372071116.28,1900.27,3269.96,260.319,0.1238475828567287,1.2303863428671624,9.531045726468278,7.549751260321694,8.092533031400581,5.561907802037412,0.24518131034639268,-0.011328705033217368,-0.02805568033968875,0.0012377095499918056,-0.1606365483702188
2020-11-01,19625.83502949,364229729425.88,1866.3,3621.63,260.911,0.2274132890799363,1.1757452138405844,9.88460209101879,7.531713140189083,8.194679479718983,5.564179353001697,0.35355636455051176,-0.018038120132610302,0.10214644831840225,0.0022715509642852183,-0.05464112902657803
2020-12-01,29001.71982218,539051138107.79,1858.42,3756.07,262.045,0.4346309661148906,1.3204191315779434,10.27511041142329,7.52748194334405,8.2311284770022,5.568516244737962,0.3905083204044999,-0.00423119684503348,0.036448997283216045,0.004336891736264725,0.14467391773735905
2021-01-01,33114.35774753,616452744533.29,1866.98,3714.24,262.687,0.2449960884580937,1.3738437137002402,10.407722236122215,7.532077431111555,8.219929360180258,5.570963209361192,0.13261182469892496,0.004595487767504736,-0.011199116821941857,0.00244696462323013,0.05342458212229673
2021-02-01,45137.77046805,841428977514.57,1808.17,3811.15,263.579,0.3395676223033383,1.6698167791706853,10.717474657659702,7.500070563080576,8.245686259847384,5.574353133293985,0.30975242153748717,-0.03200686803097863,0.02575689966712602,0.0033899239327928044,0.2959730654704451
2021-03-01,58918.83271375,1100016786762.56,1718.23,3972.89,264.961,0.524320981565296,2.6678187820641908,10.983916059004725,7.449049970184227,8.287249068544826,5.579582645344362,0.26644140134502337,-0.05102059289634919,0.04156280869744222,0.005229512050377139,0.9980020028935055
2021-04-01,57750.17734563,1079669884319.7,1760.04,4181.17,266.614,0.6238653990587206,4.133077115360573,10.963881699299325,7.473091815046664,8.33834639065912,5.585801919494124,-0.020034359705400462,0.024041844862437323,0.05109732211429474,0.0062192741497621995,1.465258333296382
2021-05-01,37332.85368874,698990486184.97,1850.26,4204.11,268.383,0.6635060424433847,4.918257089467626,10.527629013903555,7.523081448738014,8.343817897211142,5.592415064790528,-0.43625268539577,0.04998963369135012,0.0054715065520216655,0.006613145296403999,0.7851799741070531
2021-06-01,35040.83724889,656852513237.54,1834.57,4297.5,270.654,0.8461787818155431,5.295632620349999,10.464269438854195,7.51456540060347,8.365788737257004,5.60084125236895,-0.0633595750493594,-0.00851604813454454,0.021970840045861806,0.008426187578421285,0.3773755308823734
2021-07-01,41626.19567624,781431379811.19,1807.84,4395.26,271.903,0.4614747980816958,5.245169381309234,10.636484951824906,7.499888041460936,8.388281966503747,5.605445385045743,0.1722155129707108,-0.01467735914253332,0.02249322924674324,0.004604132676793604,-0.05046323904076555
2021-08-01,47166.68794545,886869903602.64,1785.28,4522.68,272.676,0.2842925602144719,5.152015301793966,10.761443158537501,7.487330544657164,8.416860017472436,5.608284277177661,0.12495820671259494,-0.012557496803772494,0.028578050968688373,0.0028388921319173477,-0.09315407951526744
2021-09-01,43790.8956254849,824619217607.52,1775.14,4307.54,273.91,0.4525517463950024,5.351215590949132,10.687181212326296,7.481634572038622,8.368122254487814,5.612799585277634,-0.0742619462112053,-0.005695972618541489,-0.04873776298462218,0.004515308099973581,0.19920028915516585
2021-10-01,61318.957766606,1156485845063.1,1776.85,4605.38,276.55,0.9638202329232072,6.235042390298062,11.023844336210615,7.482597412661544,8.434980464285987,5.622391636440687,0.3366631238843194,0.0009628406229218456,0.06685820979817336,0.00959205116305295,0.8838267993489302
2021-11-01,57005.4254735998,1076689232562.09,1821.76,4567.0,278.919,0.8566262881938069,6.901970403700863,10.950901726034367,7.507558345762717,8.426611813185,5.630921417088961,-0.07294261017624848,0.024960933101172422,-0.008368651100987279,0.008529780648274254,0.6669280134028011
2021-12-01,46306.4461226996,875939356678.79,1790.43,4766.18,280.845,0.6905230550805275,7.174340285065539,10.74303645549571,7.490211093449451,8.469300424465446,5.637802915722226,-0.20786527053865633,-0.017347252313265393,0.042688611280446764,0.006881498633264371,0.27236988136467577
2022-01-01,38483.126309273,729073641687.68,1816.02,4515.55,282.543,0.6046039630400957,7.558805726967832,10.55797514652292,7.504402572316453,8.415282274600427,5.643830751392746,-0.18506130897278972,0.01419147886700145,-0.05401814986501918,0.006027835670519899,0.38446544190229304
2022-02-01,43193.2340330233,819414782676.49,1856.3,4373.94,284.5,0.6926379347568234,7.937278766517819,10.67343914236013,7.526340538215178,8.383419483721504,5.6507332535663855,0.11546399583720834,0.021937965898724876,-0.03186279087892352,0.006902502173639746,0.3784730395499869
2022-03-01,45538.6769223388,865202119215.74,1947.83,4530.41,287.674,1.115641476274165,8.572204966013853,10.726317286106942,7.57447121140048,8.418567722107772,5.661827894558525,0.05287814374681332,0.04813067318530262,0.03514823838626846,0.011094640992139304,0.634926199496034
2022-04-01,37714.875545299,717596901508.72,1936.86,4131.93,288.561,0.3083351293478031,8.231750770777225,10.53780987240953,7.568823384078336,8.326499889147337,5.664906502073061,-0.18850741369741186,-0.005647827322143861,-0.09206783296043497,0.003078607514535925,-0.340454195236628
2022-05-01,31792.3099432754,605797887876.49,1848.5,4132.15,291.298,0.948499623996324,8.538171195642065,10.366979713840559,7.522129778376686,8.32655313161354,5.674346798167703,-0.17083015856897177,-0.04669360570165004,5.3242466202974015e-05,0.009440296094642697,0.30642042486483945
2022-06-01,19784.7264946249,377526215552.49,1836.57,3785.38,294.957,1.2561019986405686,8.979361103105798,9.892665529848559,7.515654980514813,8.238901557133367,5.686829583003539,-0.474314183992,-0.006474797861873327,-0.08765157448017291,0.012482784835835758,0.441189907463734
2022-07-01,23336.8956049843,445941074223.04,1732.74,4130.29,294.913,-0.014917428642136,8.462576727730099,10.057790889495735,7.4574592496084495,8.326102901407591,5.686680397589527,0.16512535964717578,-0.05819573090636343,0.08720134427422366,-0.0001491854140125426,-0.5167843753756998
2022-08-01,20049.7631893726,383710102294.98,1764.56,3955.0,295.097,0.0623912814965654,8.222579178218826,9.905972621661105,7.475656646504333,8.282735880201754,5.687304115851811,-0.1518182678346296,0.018197396895883067,-0.04336702120583702,0.0006237182622843562,-0.23999754951127272
2022-09-01,19431.7894465994,372414733487.45,1680.78,3585.62,296.349,0.4242672748282716,8.192106896425821,9.87466563522805,7.427013250364327,8.18468668089813,5.691537813839762,-0.03130698643305507,-0.04864339614000546,-0.09804919930362388,0.004233697987951146,-0.03047228179300454
2022-10-01,20495.7742320325,393413045572.67,1664.45,3871.98,298.007,0.5594754832984217,7.758813957693,9.927974008854951,7.417250017513132,8.261521283093872,5.697116976162406,0.05330837362690133,-0.009763232851194736,0.07683460219574201,0.0055791623226442155,-0.43329293873282104
2022-11-01,17168.5655484864,329997633644.39,1725.07,4080.11,298.786,0.2614032556282231,7.122856456533988,9.750835406341324,7.4530229083522705,8.313879227819086,5.699727598077977,-0.17713860251362767,0.03577289083913815,0.05235794472521427,0.002610621915570377,-0.6359575011590124
2022-12-01,16547.4953660162,318516317872.25,1797.55,3839.5,298.832,0.0153956343335925,6.404600402357152,9.713990031951715,7.494179905620015,8.253097428770598,5.6998815425712515,-0.036845374389608665,0.0411569972677448,-0.06078179904848824,0.00015394449327477133,-0.7182560541768357
2023-01-01,23139.2839099123,446082285297.19,1897.71,4076.6,300.42,0.5314022594635093,6.327178517960097,10.049287054284056,7.548403175082857,8.31301858664963,5.705181495569908,0.33529702233234104,0.05422326946284173,0.05992115787903174,0.005299952998656821,-0.07742188439705533
2023-02-01,23147.3533899085,446846764116.35,1854.54,3970.15,301.45,0.3428533386591992,5.957820738137087,10.049635728568846,7.525391965853141,8.286559156342777,5.708604164935415,0.00034867428479046225,-0.023011209229715668,-0.026459430306852383,0.0034226693655066143,-0.36935777982300966
2023-03-01,28478.4846056804,550593053896.62,1912.73,4109.31,301.821,0.1230718195389002,4.917719362889961,10.256904155040049,7.556286819907773,8.321010410184638,5.709834126417968,0.20726842647120236,0.030894854054631438,0.03445125384186021,0.0012299614825534988,-1.0401013752471266
2023-04-01,29268.8070431626,566661285145.37,1999.77,4169.48,302.845,0.3392739405144063,4.950079879124369,10.284277621874223,7.600787452929075,8.335546606777317,5.7132211234673225,0.027373466834173854,0.04450063302130225,0.014536196592679573,0.003386997049354079,0.03236051623440872
2023-05-01,27219.6586081109,527773175252.01,1992.13,4179.83,303.334,0.1614687381333635,4.131851231385042,10.211694734176435,7.596959697059311,8.338025854835301,5.714834508642569,-0.07258288769778787,-0.00382775586976436,0.0024792480579840515,0.0016133851752462292,-0.8182286477393275
2023-06-01,30477.2512822446,591758288455.82,1942.9,4450.38,304.014,0.224175331482801,3.070617072997095,10.324735824705309,7.571936981249067,8.400744764772917,5.717073752977411,0.11304109052887412,-0.025022715810243845,0.06271890993761531,0.0022392443348424607,-1.061234158387947
2023-07-01,29230.110878649,568365621732.67,1951.02,4588.96,304.609,0.1957146710348745,3.287749268428297,10.28295465141486,7.576107591723823,8.431408697860876,5.719028986971375,-0.04178117329044895,0.004170610474756309,0.03066393308795945,0.0019552339939634678,0.2171321954312022
2023-08-01,25931.4728933574,504957555550.64,1918.7,4507.66,306.082,0.4835707415079771,3.722504803505289,10.163212679594293,7.5594031523640535,8.413533450842388,5.72385303991001,-0.11974197182056656,-0.01670443935976973,-0.017875247018487528,0.004824052938634971,0.4347555350769916
2023-09-01,26967.9163010637,525885640459.76,1915.95,4288.05,307.276,0.3900915440960384,3.687206638119256,10.20240315327009,7.557968862156896,8.363587363130417,5.727746366509548,0.039190473675796866,-0.0014342902071575736,-0.04994608771197129,0.003893326599538227,-0.03529816538603292
