date,btc_close,btc_marketcap,gold_price,sp500_price,CPIAUCSL,inflation_mom,inflation_yoy,log_btc,log_gold,log_sp500,log_cpi,btc_return,gold_return,sp500_return,cpi_return,btc_index,gold_index,sp500_index
2017-01-01,970.4030151367,15659186515.2,1192.1,2278.87,243.618,0.4043076694815628,2.510393348257112,6.877711464732083,7.083471736723956,7.731434985056168,5.495601424731506,0.6886822934761838,2.957490840262089,1.7726298093010406,0.4034925423658464,446.2361563210452,95.31081351189286,114.22964526137976
2017-02-01,1179.9699707031,19103684800.8,1234.2,2363.64,244.006,0.1592657357009752,2.8103616813294208,7.073244268579195,7.118178265886966,7.767958082665603,5.497192815154803,19.553280384711247,3.4706529163010202,3.6523097609435062,0.15913904232975895,542.6047282289551,98.67679392364582,118.47878936736524
2017-03-01,1071.7900390625,17414322807.7,1231.42,2362.72,243.892,-0.0467201626189517,2.44119623655914,6.9770854633643635,7.115923254021356,7.767568776725463,5.496725504355929,-9.615880521483167,-0.2255011865609724,-0.038930594014008335,-0.04673107988741876,492.858595814502,98.45452728362983,118.43267384798921
2017-04-01,1347.8900146484,21975104908.9,1266.88,2384.2,244.193,0.1234152821740774,2.176223471915395,7.206295696636363,7.144312463917766,7.776618917283901,5.4979588962370896,22.92102332719992,2.838920989640936,0.9050140558438002,0.12333918811604505,619.822125341902,101.28962622426545,119.50937097429059
2017-05-01,2286.4099121094,37414813240.0,1246.04,2411.8,244.004,-0.0773977960056293,1.856343166761976,7.734738142413494,7.127725801560849,7.7881286356694925,5.4971846186014535,52.84424457771317,-1.6586662356917081,1.1509718385591228,-0.07742776356360892,1051.3969505858465,99.62342594443334,120.89283655557172
2017-06-01,2480.8400878906,40735082695.0,1260.26,2423.41,244.163,0.0651628661825221,1.640565809959127,7.816352526915032,7.1390733278648035,7.792930918222845,5.497836035045509,8.161438450153735,1.1347526303954858,0.4802282553352022,0.06514164440556414,1140.804931558789,100.76034379372376,121.47479435987148
2017-07-01,2875.3400878906,47388334773.0,1236.84,2470.3,244.243,0.0327649971535448,1.7251073506566073,7.9639262376757785,7.120315018836702,7.812094879736538,5.498163631351514,14.757371076074666,-1.8758309028101827,1.9163961513693373,0.03275963060049847,1322.2142645088247,98.88786727963222,123.8251820811132
2017-08-01,4703.3901367188,77775374624.8,1283.04,2471.65,245.183,0.3848626163288182,1.92812155729698,8.456038833367082,7.156987541058719,7.812641222792854,5.502004870500302,49.211259569130306,3.6672522222017,0.054634305631573454,0.38412391487883113,2162.8361655410285,102.58165100939436,123.89285159324108
2017-09-01,4338.7099609375,72008428789.3,1314.07,2519.36,246.435,0.5106389920997767,2.1805652303711787,8.375332338885071,7.180884470076162,7.8317601799961025,5.50709826702641,-8.070649448201017,2.3896929017443114,1.9118957203248854,0.5093396526107519,1995.139365975534,105.06256246252248,126.2843422774049
2017-10-01,6468.3999023438,107743731291.0,1279.51,2575.26,246.626,0.077505224501384,2.020757753132485,8.774684046606362,7.154232471122253,7.853705778874407,5.507873019073535,39.93517077212907,-2.665199895390913,2.194559887830483,0.07747520471248492,2974.4692307687355,102.29942034779131,129.08636133514455
2017-11-01,10233.599609375,171020085600.0,1281.9,2647.58,247.284,0.2668007428251684,2.172493864295566,9.23343166502875,7.156098631318089,7.881401294205056,5.5105374736878545,45.874761842238776,0.18661601958367413,2.7695515330648846,0.26644546143197445,4705.882075575328,102.49050569658206,132.71144216261735
2017-12-01,14156.400390625,237465823980.0,1264.45,2673.61,247.805,0.2106889244755105,2.129930719552253,9.557922125229323,7.142392524007561,7.891184898109419,5.512642146554028,32.44904602005736,-1.370610731052846,0.9783603904362614,0.21046728661735514,6509.767178293812,101.09534279432341,134.016210607572
2018-01-01,10221.099609375,172099559942.0,1331.3,2823.81,248.859,0.4253344363511546,2.151318868063945,9.232209451842198,7.193911187437871,7.945842315896444,5.516886471015856,-32.571267338712495,5.151866343031042,5.465741778702515,0.42443244618279863,4700.133997851943,106.44013591844892,141.5450704013554
2018-02-01,10397.900390625,175644310997.0,1330.73,2713.83,249.529,0.2692287600609022,2.263468931091861,9.249359179231012,7.193482942821011,7.906116200260523,5.519575140902034,1.714972738881393,-0.042824461686041815,-3.972611563592121,0.26886698861776637,4781.43516842636,106.39456326204278,136.03226081333742
2018-03-01,6973.5297851563,118204645927.0,1324.66,2640.87,249.577,0.0192362410782021,2.3309497646499366,8.849876800981468,7.1889111017183565,7.878863687306731,5.519767484813539,-39.94823782495445,-0.4571841102654517,-2.7252512953792163,0.019234391150568797,3206.7512969135905,105.90925444733162,132.3750996245595
2018-04-01,9240.5498046875,157163847314.0,1334.76,2648.05,250.227,0.2604406656061986,2.4709963021052994,9.131356665537323,7.196506779391938,7.88157879905386,5.522368505879615,28.14798645558554,0.7595677673581491,0.27151117471291286,0.2601021066075404,4249.231878732431,106.71676993803717,132.73500117795078
2018-05-01,7494.169921875,127902999390.0,1303.45,2705.27,250.792,0.2257949781598212,2.781921607842497,8.921880653486085,7.172769874371653,7.902957001456497,5.524623910323381,-20.947601205123867,-2.3736905020284915,2.1378202402637214,0.22554044437663734,3446.1656946554276,104.21347191684988,135.6031859808821
2018-06-01,6404.0,109665618200.0,1281.57,2718.37,251.018,0.090114517209483,2.8075506935940187,8.764678074116606,7.155841167800417,7.907787714953299,5.525524649707929,-15.720257936947846,-1.692870657123624,0.4830713496802197,0.09007393845479328,2944.855179244689,102.46412152708375,136.25983087634523
2018-07-01,7780.44,133688476220.0,1237.71,2816.29,251.214,0.0780820498928358,2.854124785561929,8.95936817084317,7.121018177015641,7.9431756949300985,5.526305165525123,19.469009672656412,-3.482299078477613,3.538797997679932,0.07805158171940718,3577.8059073707914,98.9574255446732,141.16812615602083
2018-08-01,7037.58,121346613238.0,1201.71,2901.52,251.663,0.1787320770339384,2.642923856874257,8.859019640056514,7.0915008214271085,7.972990016593293,5.528090890938355,-10.034853078665584,-2.951735558853219,2.9814321663194754,0.17857254132316314,3236.204545963279,96.0791525084949,145.44032802169434
2018-09-01,6625.56,114608519470.0,1198.39,2913.98,252.182,0.2062281702117419,2.332055105808828,8.798690175583994,7.088734268268861,7.977275123313615,5.53015104905668,-6.03294644725203,-0.27665531582474756,0.4285106720321785,0.20601581183248285,3046.7387072761467,95.81371177293624,146.06489255585242
2018-10-01,6317.61,109627117226.0,1215.39,2711.74,252.772,0.2339580144498754,2.492032470218053,8.751096251061693,7.102820291923455,7.905345774257954,5.532487896644746,-4.759392452230138,1.408602365459366,-7.192934905566073,0.2336847588066071,2905.1290644828296,97.17289626224266,135.92749838345054
2018-11-01,4017.26845712,69904637061.28,1220.65,2760.17,252.594,-0.0704191919991159,2.147328577667773,8.298357462377671,7.107138782732008,7.923047551017249,5.531783456665163,-45.27387886840213,0.4318490808553399,1.7701776759294852,-0.07044399795823608,1847.3257061783504,97.59344393363982,138.3550794740826
2018-12-01,3742.70033544,65331499157.74,1250.4,2506.85,252.767,0.0684893544581344,2.0023809043401064,8.2275626447048,7.131218779107267,7.826782263899173,5.5324681157771955,-7.079481767287099,2.407999637525915,-9.62652871180758,0.06846591120321932,1721.066593875909,99.97201678992606,125.65727146501986
2019-01-01,3457.79274724,60553903927.49,1291.75,2704.1,252.561,-0.0814979803534399,1.4875893578291333,8.14838573016139,7.163753167167294,7.902524418727549,5.531652803697076,-7.917691454341025,3.253438806002684,7.574215482837587,-0.08153120801193126,1590.0529169994436,103.27803318009194,135.5445390703713
2019-02-01,3854.78528208,67704774107.03,1320.07,2784.49,253.319,0.3001255142321968,1.5188615351321877,8.257070585893679,7.18544004447739,7.931820011714242,5.5346495640642495,10.868485573228881,2.1686877310095554,2.929559298669293,0.29967603671732235,1772.6084326685648,105.54227463521886,139.5741332036752
2019-03-01,4105.40429618,72339379035.95,1300.9,2834.4,254.277,0.3781792917230797,1.8831863513063984,8.320059505753033,7.170811611607514,7.9495855535512625,5.538424223980678,6.298891985935384,-1.462843286987603,1.7765541837020393,0.37746599164281136,1887.8546384289616,104.00959424345393,142.07590012982521
2019-04-01,5350.72669668,94573826827.48,1285.91,2945.83,255.233,0.3759679404743643,2.000583470209061,8.584987661820977,7.159221917900639,7.988145889994352,5.542176853455601,26.492815606794373,-1.1589693706874904,3.856033644308976,0.37526294749232747,2460.511434328689,102.81111333200082,147.66139178642499
2019-05-01,8574.50164907,152059886413.55,1283.7,2752.06,255.296,0.0246833285664438,1.7959105553606136,9.056548153618767,7.157501812090881,7.920105001141148,5.542423656282941,47.156049179779025,-0.17201058097580102,-6.804088885320425,0.02468028273403533,3942.9521534518926,102.63441934839096,137.94856114566988
2019-06-01,10817.1555981,192442065810.22,1359.04,2941.76,255.213,-0.0325112810228067,1.671194894390049,9.288888634115905,7.2145338471249065,7.98676332067539,5.542098490612086,23.234048049713785,5.703203503402587,6.665831953424206,-0.03251656708549433,4974.228089906383,108.65800519688187,147.4573807387506
2019-07-01,10085.6277491,180028959602.82,1412.89,2980.38,255.802,0.2307876166182776,1.826331335037068,9.218866694271647,7.253392531104986,7.9998060881484,5.544403707722465,-7.0021939844258085,3.885868398007908,1.304276747301003,0.23052171103783436,4637.83777527656,112.96342194683191,149.39323004125336
2019-08-01,9630.66384768,172470743516.18,1500.41,2926.46,256.036,0.0914770017435451,1.7376412106666406,9.172707437793184,7.313493683074885,7.981548780433525,5.545318059592794,-4.615925647846275,6.010115196989929,-1.8257307714875104,0.09143518703291775,4428.624345940823,119.96082350589647,146.69045960130126
2019-09-01,8293.86774062,149011567415.16,1510.58,2976.74,256.43,0.1538846099767177,1.6844977040391562,9.023271694286608,7.320248962019425,7.998584020957203,5.546855722882189,-14.943574350657585,0.6755278944540422,1.703524052367822,0.15376632893948639,3813.9037120448556,120.77393563861682,149.21077298633074
2019-10-01,9199.58483269,165804227834.59,1494.81,3037.56,257.155,0.2827282299262768,1.7339736996186297,9.126913635137361,7.309754387447127,8.018809840540134,5.549679015936231,10.36419408507534,-1.0494574572298632,2.0225819582931237,0.2823293054042608,4230.394291294197,119.51309214471317,152.2594098216031
2019-11-01,7569.63012202,136829391048.65,1470.79,3140.98,257.879,0.281542260504386,2.092290394862917,8.931899484210014,7.293554950383062,8.052290132119458,5.552490482662294,-19.501415092734753,-1.6199437064064348,3.3480291579323307,0.28114667260625836,3480.8657822918813,117.59264441335198,157.44339570624416
2019-12-01,7193.59897843,130446112598.42,1479.13,3230.78,258.63,0.2912218521089249,2.3195274699624457,8.880946878808299,7.299209356075922,8.080478873131746,5.555398468889943,-5.095260540171509,0.5654405692859577,2.8188741012288077,0.29079862276493174,3307.9492831103826,118.25944433339997,161.94467140186165
2020-01-01,9350.52936518,170112778161.32,1560.67,3225.52,259.127,0.1921664153423874,2.599767976845202,9.143188237276865,7.35287049521985,8.078849456542128,5.55731828900884,26.224135846856633,5.366113914392834,-0.16294165896173496,0.1919820118897242,4299.805563668001,124.77873276034379,161.68101093238562
2020-02-01,8599.50861972,156895988083.74,1597.1,2954.22,259.25,0.047467072130658,2.34131667975952,9.059460343367345,7.375944763662264,7.990989935605924,5.557792847109637,-8.372789390952029,2.307426844241345,-8.78595209362043,0.047455810079632954,3954.451514325701,127.69138516889866,148.08194527290863
2020-03-01,6438.64476637,117814077266.54,1591.93,2584.59,258.076,-0.4528447444551498,1.4940399642909163,8.770073356948137,7.37270239558838,7.857322167012957,5.553254115186731,-28.9386986419208,-0.32423680738835614,-13.366776859296703,-0.4538731922905548,2960.786444028952,127.27803318009194,129.554032852295
2020-04-01,8658.55417975,158922133909.09,1683.17,2912.43,256.032,-0.7920147553434065,0.3130472940411133,9.066303033778645,7.428434199190639,7.976743063250363,5.545302436667713,29.622967683050838,5.573180360225916,11.942089623740593,-0.7951678519018124,3981.60339178756,134.57285628622827,145.9871979308167
2020-05-01,9461.05891806,173997151929.68,1715.91,3044.31,255.802,-0.0898325209348738,0.1982013035848551,9.154939592151495,7.447698831120039,8.021029553480894,5.544403707722465,8.863655837284945,1.926463192940009,4.428649023053044,-0.08987289452484504,4350.63216052282,137.19048570857487,152.5977573822425
2020-06-01,9137.99340026,168315606321.29,1732.22,3100.29,257.042,0.4847499237691677,0.7166562831830481,9.12019609989271,7.457159101841143,8.039250934484956,5.549239495667466,-3.474349225878548,0.9460270721104003,1.8221381004062565,0.4835787945001613,4202.071704038016,138.4945032980212,155.40378648514528
2020-07-01,11323.4664207,208895308529.07,1846.51,3271.12,258.352,0.5096443382793581,0.9968647625897996,9.334632525791015,7.521052649929185,8.092887712894205,5.554322996139265,21.443642589830603,6.389354808804182,5.3636778409249075,0.5083500471799063,5207.053206746053,147.63222066759946,163.9667366753718
2020-08-01,10804.94121976,199630473235.11,1968.63,3500.31,259.316,0.3731343283582156,1.2810698495523851,9.287758828829936,7.585093148335319,8.16060681498386,5.558047395230248,-4.687369696107879,6.404049840613357,6.771910208965437,0.3724399090982544,4968.61135422309,157.3959624225465,175.45501481210434
2020-09-01,10784.49157795,199556965503.78,1921.92,3363.0,259.997,0.2626139536318739,1.3910228912373812,9.285864416121886,7.561079965354911,8.12058871174027,5.56067009248742,-0.18944127080509077,-2.4013182980407777,-4.0018103243589564,0.2622697257172568,4959.207663779948,153.66140315810514,168.57227354523081
2020-10-01,13780.99470249,255372071116.28,1900.27,3269.96,260.319,0.1238475828567287,1.2303863428671624,9.531045726468278,7.549751260321694,8.092533031400581,5.561907802037412,24.518131034639268,-1.1328705033217368,-2.805568033968875,0.12377095499918056,6337.138292437742,151.93044173495903,163.90859102050638
2020-11-01,19625.83502949,364229729425.88,1866.3,3621.63,260.911,0.2274132890799363,1.1757452138405844,9.88460209101879,7.531713140189083,8.194679479718983,5.564179353001697,35.355636455051176,-1.8038120132610302,10.214644831840225,0.22715509642852183,9024.866010867501,149.21447131720967,181.5362483019965
2020-12-01,29001.71982218,539051138107.79,1858.42,3756.07,262.045,0.4346309661148906,1.3204191315779434,10.27511041142329,7.52748194334405,8.2311284770022,5.568516244737962,39.05083204044999,-0.423119684503348,3.6448997283216045,0.4336891736264725,13336.331171978472,148.58444933040175,188.2751291986426
2021-01-01,33114.35774753,616452744533.29,1866.98,3714.24,262.687,0.2449960884580937,1.3738437137002402,10.407722236122215,7.532077431111555,8.219929360180258,5.570963209361192,13.261182469892496,0.45954877675047356,-1.1199116821941857,0.244696462323013,15227.51216742274,149.26883869678193,186.17837683396908
2021-02-01,45137.77046805,841428977514.57,1808.17,3811.15,263.579,0.3395676223033383,1.6698167791706853,10.717474657659702,7.500070563080576,8.245686259847384,5.574353133293985,30.975242153748717,-3.200686803097863,2.575689966712602,0.33899239327928044,20756.43303285369,144.56685988406957,191.03604529346012
2021-03-01,58918.83271375,1100016786762.56,1718.23,3972.89,264.961,0.524320981565296,2.6678187820641908,10.983916059004725,7.449049970184227,8.287249068544826,5.579582645344362,26.644140134502337,-5.102059289634919,4.156280869744222,0.5229512050377139,27093.602384781094,137.37597441535078,199.14335410202557
2021-04-01,57750.17734563,1079669884319.7,1760.04,4181.17,266.614,0.6238653990587206,4.133077115360573,10.963881699299325,7.473091815046664,8.33834639065912,5.585801919494124,-2.003435970540046,2.4041844862437323,5.109732211429474,0.62192741497622,26556.200633756685,140.71876873875675,209.583506684244
2021-05-01,37332.85368874,698990486184.97,1850.26,4204.11,268.383,0.6635060424433847,4.918257089467626,10.527629013903555,7.523081448738014,8.343817897211142,5.592415064790528,-43.625268539577,4.998963369135012,0.5471506552021665,0.6613145296403999,17167.371571091535,147.9320407755347,210.7333871347726
2021-06-01,35040.83724889,656852513237.54,1834.57,4297.5,270.654,0.8461787818155431,5.295632620349999,10.464269438854195,7.51456540060347,8.365788737257004,5.60084125236895,-6.335957504935941,-0.851604813454454,2.1970840045861806,0.8426187578421285,16113.396479928784,146.67759344393363,215.41461360708576
2021-07-01,41626.19567624,781431379811.19,1807.84,4395.26,271.903,0.4614747980816958,5.245169381309234,10.636484951824906,7.499888041460936,8.388281966503747,5.605445385045743,17.22155129707108,-1.467735914253332,2.249322924674324,0.4604132676793604,19141.64864606937,144.54047571457124,220.31488879643507
2021-08-01,47166.68794545,886869903602.64,1785.28,4522.68,272.676,0.2842925602144719,5.152015301793966,10.761443158537501,7.487330544657164,8.416860017472436,5.608284277177661,12.495820671259494,-1.2557496803772494,2.8578050968688373,0.28388921319173477,21689.423061208072,142.73675794523285,226.7018882300162
2021-09-01,43790.8956254849,824619217607.52,1775.14,4307.54,273.91,0.4525517463950024,5.351215590949132,10.687181212326296,7.481634572038622,8.368122254487814,5.612799585277634,-7.42619462112053,-0.5695972618541489,-4.873776298462218,0.45153080999735806,20137.07773055478,141.926044373376,215.917874275059
2021-10-01,61318.957766606,1156485845063.1,1776.85,4605.38,276.55,0.9638202329232072,6.235042390298062,11.023844336210615,7.482597412661544,8.434980464285987,5.622391636440687,33.66631238843194,0.09628406229218456,6.685820979817336,0.959205116305295,28197.29081275391,142.06276234259443,230.84727241740558
2021-11-01,57005.4254735998,1076689232562.09,1821.76,4567.0,278.919,0.8566262881938069,6.901970403700863,10.950901726034367,7.507558345762717,8.426611813185,5.630921417088961,-7.294261017624848,2.4960933101172422,-0.8368651100987279,0.8529780648274254,26213.729302151394,145.65340795522687,228.92345325039224
2021-12-01,46306.4461226996,875939356678.79,1790.43,4766.18,280.845,0.6905230550805275,7.174340285065539,10.74303645549571,7.490211093449451,8.469300424465446,5.637802915722226,-20.786527053865633,-1.7347252313265393,4.268861128044676,0.6881498633264371,21293.844112562005,143.1485108934639,238.90746319530427
2022-01-01,38483.126309273,729073641687.68,1816.02,4515.55,282.543,0.6046039630400957,7.558805726967832,10.55797514652292,7.504402572316453,8.415282274600427,5.643830751392746,-18.50613089727897,1.419147886700145,-5.401814986501918,0.6027835670519899,17696.320085163985,145.194483310014,226.34449295485192
2022-02-01,43193.2340330233,819414782676.49,1856.3,4373.94,284.5,0.6926379347568234,7.937278766517819,10.67343914236013,7.526340538215178,8.383419483721504,5.6507332535663855,11.546399583720834,2.1937965898724876,-3.186279087892352,0.6902502173639746,19862.245307694666,148.41495102938237,219.24621176045994
2022-03-01,45538.6769223388,865202119215.74,1947.83,4530.41,287.674,1.115641476274165,8.572204966013853,10.726317286106942,7.57447121140048,8.418567722107772,5.661827894558525,5.287814374681332,4.813067318530262,3.514823838626846,1.1094640992139304,20940.78834957839,155.73296022386566,227.08935884390397
2022-04-01,37714.875545299,717596901508.72,1936.86,4131.93,288.561,0.3083351293478031,8.231750770777225,10.53780987240953,7.568823384078336,8.326499889147337,5.664906502073061,-18.850741369741186,-0.5647827322143861,-9.206783296043497,0.3078607514535925,17343.042876974177,154.8558864681191,207.1153238863353
2022-05-01,31792.3099432754,605797887876.49,1848.5,4132.15,291.298,0.948499623996324,8.538171195642065,10.366979713840559,7.522129778376686,8.32655313161354,5.674346798167703,-17.083015856897177,-4.669360570165004,0.0053242466202974015,0.9440296094642697,14619.573484791848,147.79132520487707,207.12635151053388
2022-06-01,19784.7264946249,377526215552.49,1836.57,3785.38,294.957,1.2561019986405686,8.979361103105798,9.892665529848559,7.515654980514813,8.238901557133367,5.686829583003539,-47.4314183992,-0.6474797861873327,-8.765157448017291,1.2482784835835758,9097.931650161738,146.83749750149912,189.74430949528568
2022-07-01,23336.8956049843,445941074223.04,1732.74,4130.29,294.913,-0.014917428642136,8.462576727730099,10.057790889495735,7.4574592496084495,8.326102901407591,5.686680397589527,16.51253596471758,-5.819573090636343,8.720134427422366,-0.01491854140125426,10731.383180798039,138.5360783529882,207.03311796049104
2022-08-01,20049.7631893726,383710102294.98,1764.56,3955.0,295.097,0.0623912814965654,8.222579178218826,9.905972621661105,7.475656646504333,8.282735880201754,5.687304115851811,-15.18182678346296,1.8197396895883067,-4.336702120583702,0.06237182622843562,9219.807771838448,141.08015190885467,198.2466077524198
2022-09-01,19431.7894465994,372414733487.45,1680.78,3585.62,296.349,0.4242672748282716,8.192106896425821,9.87466563522805,7.427013250364327,8.18468668089813,5.691537813839762,-3.1306986433055073,-4.864339614000546,-9.804919930362388,0.4233697987951146,8935.634883480721,134.38177093743752,179.73122672294096
2022-10-01,20495.7742320325,393413045572.67,1664.45,3871.98,298.007,0.5594754832984217,7.758813957693,9.927974008854951,7.417250017513132,8.261521283093872,5.697116976162406,5.330837362690133,-0.9763232851194736,7.683460219574201,0.5579162322644216,9424.904262934222,133.07615430741555,194.08518338437787
2022-11-01,17168.5655484864,329997633644.39,1725.07,4080.11,298.786,0.2614032556282231,7.122856456533988,9.750835406341324,7.4530229083522705,8.313879227819086,5.699727598077977,-17.713860251362767,3.577289083913815,5.235794472521427,0.2610621915570377,7894.8999337386185,137.92284629222468,204.51781713191542
2022-12-01,16547.4953660162,318516317872.25,1797.55,3839.5,298.832,0.0153956343335925,6.404600402357152,9.713990031951715,7.494179905620015,8.253097428770598,5.6998815425712515,-3.6845374389608665,4.11569972677448,-6.078179904848824,0.015394449327477133,7609.30315929736,143.71776933839695,192.4571050481456
